Wavelength [nm],Voltage [V]
733.3125,0.11137303823529411
733.40625,0.11136538235294118
733.5,0.11148269999999999
733.59375,0.11150926764705885
733.6875,0.11152558235294119
733.8125,0.11107878823529412
733.90625,0.1115136
734.0,0.11114103823529413
734.09375,0.1116271558823529
734.1875,0.11190497058823526
734.3125,0.11158162352941173
734.40625,0.11117115294117647
734.5,0.11161755294117646
734.59375,0.1117646823529412
734.6875,0.11151212058823529
734.8125,0.11179882352941174
734.90625,0.11167080000000003
735.0,0.11175063235294116
735.09375,0.11179609999999998
735.1875,0.11173386764705885
735.3125,0.11103554705882353
735.40625,0.1116333176470588
735.5,0.11187270588235293
735.59375,0.11156774705882354
735.6875,0.11172140882352939
735.8125,0.11118091176470589
735.90625,0.11105962941176471
736.0,0.1115979411764706
736.09375,0.11129804411764707
736.1875,0.11116417352941177
736.3125,0.11161754705882353
736.40625,0.1113585823529412
736.5,0.11145827647058824
736.59375,0.11142664705882355
736.6875,0.11127836470588236
736.8125,0.11171893823529411
736.90625,0.11141892647058822
737.0,0.11190575588235295
737.09375,0.11134606176470589
737.1875,0.11122823823529414
737.3125,0.11146406470588233
737.40625,0.11203006176470585
737.5,0.11171416764705883
737.59375,0.11161544117647058
737.6875,0.11156657352941178
737.8125,0.11173050294117644
737.90625,0.11162853529411766
738.0,0.11204928823529411
738.09375,0.11127606470588233
738.1875,0.11211872647058822
738.3125,0.11178129117647058
738.40625,0.11194745000000002
738.5,0.11197797647058827
738.59375,0.11167719117647061
738.6875,0.11211602647058821
738.8125,0.11184863235294118
738.90625,0.11247357941176468
739.0,0.11245444411764707
739.09375,0.11307735882352941
739.1875,0.11378916470588234
739.3125,0.11436132058823528
739.40625,0.11482362647058823
739.5,0.1156159088235294
739.59375,0.1166019617647059
739.6875,0.11793931176470587
739.8125,0.11820080000000001
739.90625,0.11795019117647057
740.0,0.11747863529411763
740.09375,0.1174570264705882
740.1875,0.11659727941176468
740.3125,0.11611637058823533
740.40625,0.11611786470588237
740.5,0.11525645882352943
740.59375,0.11414153529411765
740.6875,0.11329846764705885
740.8125,0.11291199117647058
740.90625,0.11239777352941174
741.0,0.11231354999999997
741.09375,0.1119813176470588
741.1875,0.11193388823529407
741.3125,0.11183592352941178
741.40625,0.11175791470588234
741.5,0.11207430294117646
741.59375,0.11243984705882352
741.6875,0.11176665294117648
741.8125,0.1116362617647059
741.90625,0.11158990588235296
742.0,0.11177181176470588
742.09375,0.1114559911764706
742.1875,0.11135928529411765
742.3125,0.1119467529411765
742.40625,0.11195002058823528
742.5,0.11089957647058822
742.59375,0.11147905588235293
742.6875,0.11223336470588234
742.8125,0.1114498294117647
742.90625,0.11156267941176472
743.0,0.1120540588235294
743.09375,0.11184115
743.1875,0.11134026764705884
743.3125,0.11143673823529412
743.40625,0.1117849911764706
743.5,0.11178793529411764
743.59375,0.1121275588235294
743.6875,0.11222624705882353
743.8125,0.11171073823529412
743.90625,0.11189455588235292
744.0,0.11170320882352941
744.09375,0.11144169117647056
744.1875,0.11171653823529411
744.3125,0.11130494411764703
744.40625,0.11150186176470588
744.5,0.11107852058823531
744.59375,0.11117447647058826
744.6875,0.11117955
744.8125,0.11128112647058824
744.90625,0.11161742941176471
745.0,0.1116841382352941
745.09375,0.11147124411764704
745.1875,0.11166590882352942
745.3125,0.11125445294117646
745.40625,0.11155676176470589
745.5,0.11178066176470589
745.59375,0.11162738823529413
745.6875,0.11169482647058822
745.8125,0.11153525294117646
745.90625,0.1112296205882353
746.0,0.11160339999999996
746.09375,0.11135537352941176
746.1875,0.11108206176470589
746.3125,0.11150262058823532
746.40625,0.1114228882352941
746.5,0.1114977588235294
746.59375,0.11139108823529409
746.6875,0.11151843529411763
746.8125,0.11209133235294119
746.90625,0.11176435000000001
747.0,0.11149290000000003
747.09375,0.11207478823529413
747.1875,0.1116366470588235
747.3125,0.11203459411764703
747.40625,0.11170380000000002
747.5,0.11238056176470589
747.59375,0.11173657647058825
747.6875,0.11170035
747.8125,0.11141872058823529
747.90625,0.11157417941176467
748.0,0.1117715588235294
748.09375,0.1117845411764706
748.1875,0.1122851470588235
748.3125,0.11217248529411761
748.40625,0.11230395000000003
748.5,0.11254683529411762
748.59375,0.11174396176470588
748.6875,0.11220524705882351
748.8125,0.11226237941176473
748.90625,0.11269031470588235
749.0,0.11201577352941174
749.09375,0.11175140294117647
749.1875,0.1121210705882353
749.3125,0.11148879117647059
749.40625,0.11172618235294118
749.5,0.11198471470588234
749.59375,0.11183525000000001
749.6875,0.11240518823529413
749.8125,0.11185213823529414
749.90625,0.11198682058823527
750.0,0.11192134117647055
750.09375,0.11157312352941179
750.1875,0.11205869117647058
750.3125,0.11235698235294118
750.40625,0.11208713529411765
750.5,0.1123009441176471
750.59375,0.11294458529411766
750.6875,0.11277395588235294
750.8125,0.1126250088235294
750.90625,0.11250958823529411
751.0,0.11210891176470587
751.09375,0.11205769705882354
751.1875,0.11171843235294115
751.3125,0.11173016470588236
751.40625,0.1117433617647059
751.5,0.1117218235294118
751.59375,0.1119545029411765
751.6875,0.11112871176470587
751.8125,0.11143277647058823
751.90625,0.11154158823529411
752.0,0.11135789117647057
752.09375,0.1111817794117647
752.1875,0.11133590882352942
752.3125,0.11149007647058823
752.40625,0.11157907941176472
752.5,0.11116436176470587
752.59375,0.1113732176470588
752.6875,0.11197654705882353
752.8125,0.11172530294117645
752.90625,0.11211196176470592
753.0,0.11213887058823532
753.09375,0.1120002088235294
753.1875,0.11203378529411766
753.3125,0.11218227058823527
753.40625,0.11187773235294117
753.5,0.11241842941176468
753.59375,0.11152911764705883
753.6875,0.11204030294117645
753.8125,0.11182295588235297
753.90625,0.11161021470588235
754.0,0.11180499117647057
754.09375,0.11183863235294118
754.1875,0.11191124999999999
754.3125,0.1111445911764706
754.40625,0.11137528235294118
754.5,0.11160829411764704
754.59375,0.11200993823529411
754.6875,0.1119381970588235
754.8125,0.11177124117647058
754.90625,0.11162517647058823
755.0,0.11119511764705883
755.09375,0.11127765
755.1875,0.11159069411764706
755.3125,0.1114707382352941
755.40625,0.11170371176470589
755.5,0.11153227941176469
755.59375,0.11192479117647058
755.6875,0.1113456205882353
755.8125,0.11139958823529415
755.90625,0.11118700294117648
756.0,0.11158942647058823
756.09375,0.1117102
756.1875,0.11179290588235292
756.3125,0.11115111470588235
756.40625,0.11140271470588237
756.5,0.11177453823529412
756.59375,0.11135985294117648
756.6875,0.11136990588235293
756.8125,0.11154041176470593
756.90625,0.11160841470588236
757.0,0.11135618823529411
757.09375,0.11174043529411765
757.1875,0.11127362941176468
757.3125,0.11154648529411765
757.40625,0.11202417058823529
757.5,0.11173041176470588
757.59375,0.11150184411764703
757.6875,0.11129425588235292
757.8125,0.11182247941176472
757.90625,0.11185412647058823
758.0,0.11147076470588235
758.09375,0.11139052352941178
758.1875,0.11138210882352942
758.3125,0.11165815294117645
758.40625,0.11136237352941177
758.5,0.11135540588235293
758.59375,0.11148872941176469
758.6875,0.1119040882352941
758.8125,0.11198870588235293
758.90625,0.11204430000000004
759.0,0.11176922352941177
759.09375,0.11168217058823529
759.1875,0.11180113823529411
759.3125,0.11222816764705881
759.40625,0.11140664411764707
759.5,0.11147257352941177
759.59375,0.1113809911764706
759.6875,0.11159513235294119
759.8125,0.11117336470588234
759.90625,0.11145895294117648
760.0,0.11139222941176471
760.09375,0.11087455000000002
760.1875,0.11196176176470585
760.3125,0.11186343529411766
760.40625,0.1113222764705882
760.5,0.1116549411764706
760.59375,0.1118072088235294
760.6875,0.11177915000000001
760.8125,0.11166707058823531
760.90625,0.11168115882352943
761.0,0.11197336470588237
761.09375,0.11180949117647059
761.1875,0.11235585000000003
761.3125,0.11190593235294116
761.40625,0.11213223823529414
761.5,0.11257001470588233
761.59375,0.11240173529411764
761.6875,0.11203583235294118
761.8125,0.11207090294117646
761.90625,0.11220041176470588
762.0,0.11157327647058823
762.09375,0.11136336176470588
762.1875,0.11155066470588233
762.3125,0.11164745294117646
762.40625,0.11223147352941176
762.5,0.11175530882352941
762.59375,0.11125230000000001
762.6875,0.11133074411764707
762.8125,0.11170612352941178
762.90625,0.1114103705882353
763.0,0.11139751764705884
763.09375,0.11137751470588232
763.1875,0.11173227058823529
763.3125,0.11171128235294119
763.40625,0.11171512058823528
763.5,0.11158394411764702
763.59375,0.11221766176470586
763.6875,0.11175999999999998
763.8125,0.11154966764705886
763.90625,0.11131795588235292
764.0,0.11137042352941173
764.09375,0.11140048529411763
764.1875,0.11120586470588237
764.3125,0.1114808588235294
764.40625,0.11132932647058824
764.5,0.11136079117647057
764.59375,0.11168568823529412
764.6875,0.11153143529411766
764.8125,0.11156412058823531
764.90625,0.11108503823529416
765.0,0.11130912941176473
765.09375,0.1108856411764706
765.1875,0.11168013235294116
765.3125,0.11178364117647059
765.40625,0.11118541764705885
765.5,0.11108326470588235
765.59375,0.11141754705882354
765.6875,0.1115516
765.8125,0.11099854411764708
765.90625,0.11188100294117646
766.0,0.11129255294117649
766.09375,0.11148536764705883
766.1875,0.11135873235294119
766.3125,0.11132347941176471
766.40625,0.11177513823529414
766.5,0.1117961588235294
766.59375,0.11173966470588234
766.6875,0.11139950294117648
766.8125,0.11163566764705884
766.90625,0.1115638823529412
767.0,0.11084809705882354
767.09375,0.11153363235294118
767.1875,0.1109885382352941
767.3125,0.11193584705882353
767.40625,0.11113559117647057
767.5,0.1112960588235294
767.59375,0.11159595294117645
767.6875,0.11176479999999997
767.8125,0.11124968823529412
767.90625,0.11111720588235297
768.0,0.11140292941176473
768.09375,0.11100848529411766
768.1875,0.11121812058823533
768.3125,0.11132477352941175
768.40625,0.11067948235294119
768.5,0.11119427647058826
768.59375,0.11172936764705883
768.6875,0.11184063235294117
768.8125,0.11173498235294119
768.90625,0.11092393235294117
769.0,0.11184869117647057
769.09375,0.11110781470588234
769.1875,0.11184102941176473
769.3125,0.11168945
769.40625,0.11164956764705881
769.5,0.11127809117647058
769.59375,0.1110465117647059
769.6875,0.11129668529411763
769.8125,0.11113514117647058
769.90625,0.11147929705882353
770.0,0.11140154117647061
770.09375,0.11090378235294118
770.1875,0.11119844117647057
770.3125,0.1113410794117647
770.40625,0.11132147058823531
770.5,0.11116207647058822
770.59375,0.11105079705882356
770.6875,0.11165635
770.8125,0.1113856205882353
770.90625,0.11189466176470587
771.0,0.1119586117647059
771.09375,0.11157180588235292
771.1875,0.1115126382352941
771.3125,0.11159484411764704
771.40625,0.11124203235294117
771.5,0.11138384411764705
771.59375,0.11135750882352942
771.6875,0.11141264999999999
771.8125,0.1113138294117647
771.90625,0.1115206294117647
772.0,0.11170743823529412
772.09375,0.11265259117647057
772.1875,0.11339602352941176
772.3125,0.11348828235294117
772.40625,0.11376253529411766
772.5,0.11404427647058824
772.59375,0.11483021176470588
772.6875,0.11491389411764706
772.8125,0.11490274117647058
772.90625,0.11447743529411768
773.0,0.1143231764705882
773.09375,0.11382598235294114
773.1875,0.11265177647058822
773.3125,0.1124561911764706
773.40625,0.11254837058823533
773.5,0.11241390000000001
773.59375,0.11154360294117649
773.6875,0.11187602352941178
773.8125,0.11163643235294114
773.90625,0.1110880705882353
774.0,0.11116580588235296
774.09375,0.11121694117647057
774.1875,0.11172188823529412
774.3125,0.11113764999999998
774.40625,0.11160594705882355
774.5,0.11155606764705885
774.59375,0.11150329705882354
774.6875,0.11185244117647056
774.8125,0.11135351176470587
774.90625,0.11121283235294119
775.0,0.11133039117647056
775.09375,0.11128750588235295
775.1875,0.11141925882352942
775.3125,0.1118317117647059
775.40625,0.11155696764705884
775.5,0.11133249117647055
775.59375,0.11189938235294115
775.6875,0.11117511176470589
775.8125,0.11138763235294118
775.90625,0.11140068823529413
776.0,0.1108648529411765
776.09375,0.11130014411764703
776.1875,0.11152653529411767
776.3125,0.11144376764705882
776.40625,0.1116497794117647
776.5,0.11119189705882351
776.59375,0.11154429411764706
776.6875,0.11172341176470588
776.8125,0.11205619705882353
776.90625,0.11208078529411766
777.0,0.11306621764705883
777.09375,0.11350757352941178
777.1875,0.11531277941176472
777.3125,0.11549286470588234
777.40625,0.11585215000000001
777.5,0.11629687647058824
777.59375,0.11722959117647058
777.6875,0.11655195000000002
777.8125,0.11634009411764705
777.90625,0.11594279411764706
778.0,0.11571693823529411
778.09375,0.11429349705882354
778.1875,0.11367569411764708
778.3125,0.11273322647058821
778.40625,0.11244363823529412
778.5,0.1122562470588235
778.59375,0.11156411470588232
778.6875,0.11160173823529412
778.8125,0.11148484999999997
778.90625,0.1116687176470588
779.0,0.11118481176470588
779.09375,0.1119772294117647
779.1875,0.11172425588235294
779.3125,0.11160753529411764
779.40625,0.11125248235294118
779.5,0.1117501176470588
779.59375,0.11128233235294116
779.6875,0.11175351176470591
779.8125,0.11102521764705885
779.90625,0.11161901176470589
780.0,0.11140000588235294
780.09375,0.11132928529411763
780.1875,0.11116819411764708
780.3125,0.11154564999999997
780.40625,0.11110413823529411
780.5,0.11123108823529411
780.59375,0.11178093529411763
780.6875,0.11161225588235292
780.8125,0.1113589323529412
780.90625,0.1117813823529412
781.0,0.11157553529411764
781.09375,0.11131904117647058
781.1875,0.11149362352941175
781.3125,0.11138586176470588
781.40625,0.11130383823529413
781.5,0.11108704999999998
781.59375,0.11128887352941177
781.6875,0.11128271764705881
781.8125,0.11145088823529414
781.90625,0.1115567794117647
782.0,0.11093103529411763
782.09375,0.1119133205882353
782.1875,0.11185389117647057
782.3125,0.11128437058823529
782.40625,0.11158502941176471
782.5,0.11132242352941178
782.59375,0.11165947352941175
782.6875,0.11195560588235294
782.8125,0.11135195588235292
782.90625,0.11146653235294118
783.0,0.11118649117647057
783.09375,0.11160601176470589
783.1875,0.11192189117647058
783.3125,0.11214170294117648
783.40625,0.11197088823529412
783.5,0.11184764411764705
783.59375,0.11196425882352938
783.6875,0.11247264705882351
783.8125,0.11242205294117648
783.90625,0.11292156764705884
784.0,0.11315403235294116
784.09375,0.11288813235294119
784.1875,0.11305260294117646
784.3125,0.1127164676470588
784.40625,0.11289998235294119
784.5,0.1129477029411765
784.59375,0.11280807647058823
784.6875,0.11160798823529411
784.8125,0.11221150882352941
784.90625,0.11197765000000001
785.0,0.11177074705882352
785.09375,0.11110672647058827
785.1875,0.11121283235294119
785.3125,0.11198134705882354
785.40625,0.11099582941176474
785.5,0.11122207352941177
785.59375,0.1114487235294118
785.6875,0.11100952941176469
785.8125,0.11119739411764706
785.90625,0.11138700294117646
786.0,0.11120028529411766
786.09375,0.11165171470588234
786.1875,0.11133327352941179
786.3125,0.11106822058823529
786.40625,0.11147614117647059
786.5,0.11142538235294118
786.59375,0.11126151470588232
786.6875,0.1115254
786.8125,0.11171422058823528
786.90625,0.11147620000000001
787.0,0.11167545
787.09375,0.11137042647058824
787.1875,0.11143641470588236
787.3125,0.11136871176470586
787.40625,0.11171215588235293
787.5,0.11157191764705882
787.59375,0.11160060000000001
787.6875,0.1112576705882353
787.8125,0.11091371764705882
787.90625,0.11147544999999999
788.0,0.11141268823529413
788.09375,0.11093609705882355
788.1875,0.11148164117647055
788.3125,0.11117865
788.40625,0.11140141470588237
788.5,0.11124235882352941
788.59375,0.11131414117647055
788.6875,0.11147962647058826
788.8125,0.11122592941176472
788.90625,0.11181718235294119
789.0,0.11134778529411762
789.09375,0.11215254999999999
789.1875,0.11136264411764707
789.3125,0.11139295
789.40625,0.1110177941176471
789.5,0.11148080000000002
789.59375,0.1114016294117647
789.6875,0.11136354705882352
789.8125,0.1112671705882353
789.90625,0.11125090000000001
790.0,0.11101784999999997
790.09375,0.11098448529411765
790.1875,0.11132879705882352
790.3125,0.11090140294117647
790.40625,0.1108552235294118
790.5,0.11133017647058824
790.59375,0.11159384705882357
790.6875,0.1109858970588235
790.8125,0.11165727647058823
790.90625,0.1111987529411765
791.0,0.11160640588235295
791.09375,0.11112834705882353
791.1875,0.11171918823529411
791.3125,0.1114182382352941
791.40625,0.11182863235294122
791.5,0.1109799117647059
791.59375,0.11099574411764707
791.6875,0.11179574117647062
791.8125,0.11151520882352936
791.90625,0.11140595294117647
792.0,0.11125616764705883
792.09375,0.11124200000000001
792.1875,0.11146707352941174
792.3125,0.11160606764705883
792.40625,0.1110729382352941
792.5,0.1116203382352941
792.59375,0.11142567941176469
792.6875,0.1114748205882353
792.8125,0.11168942058823532
792.90625,0.11151789705882352
793.0,0.1119448294117647
793.09375,0.1114835823529412
793.1875,0.11184532647058822
793.3125,0.11145250588235295
793.40625,0.11142301470588235
793.5,0.11127851764705883
793.59375,0.11070426470588235
793.6875,0.11147824999999999
793.8125,0.11124944705882356
793.90625,0.11139752647058822
794.0,0.11124775882352943
794.09375,0.11134804117647057
794.1875,0.11125622941176469
794.3125,0.11092075588235295
794.40625,0.11185505588235292
794.5,0.11169137058823528
794.59375,0.11173665882352941
794.6875,0.11103157352941177
794.8125,0.11161802941176471
794.90625,0.11113006176470586
795.0,0.1111610205882353
795.09375,0.1111927382352941
795.1875,0.11140315882352941
795.3125,0.1117782588235294
795.40625,0.11180372352941179
795.5,0.1112160176470588
795.59375,0.11172566470588235
795.6875,0.11131548529411765
795.8125,0.11113251764705881
795.90625,0.11157696176470587
796.0,0.11114862058823531
796.09375,0.11143665000000003
796.1875,0.11112999705882352
796.3125,0.11103923235294115
796.40625,0.11078889999999998
796.5,0.11139487352941173
796.59375,0.11146705000000001
796.6875,0.11131549411764706
796.8125,0.11122941764705879
796.90625,0.11135210882352943
797.0,0.11176787352941177
797.09375,0.11130539705882354
797.1875,0.11174669411764707
797.3125,0.11158177058823532
797.40625,0.11143424117647059
797.5,0.11144763823529408
797.59375,0.11105755588235293
797.6875,0.11110891764705878
797.8125,0.11156135588235297
797.90625,0.11130080294117649
798.0,0.1109662735294118
798.09375,0.11158507941176467
798.1875,0.11169142352941179
798.3125,0.11106743823529415
798.40625,0.1115392088235294
798.5,0.11099710294117648
798.59375,0.1114184205882353
798.6875,0.1110780970588235
798.8125,0.11108281764705884
798.90625,0.11129005294117647
799.0,0.11163383235294119
799.09375,0.1115510794117647
799.1875,0.11116655294117647
799.3125,0.11216095294117649
799.40625,0.1115025705882353
799.5,0.11119165882352942
799.59375,0.11108095882352942
799.6875,0.11080539411764703
799.8125,0.11121157058823529
799.90625,0.11131264117647056
800.0,0.11142195588235294
