Distance (nm),Atom Count,C atom%,Co atom%,W atom%,WC atom%,Cr atom%,Fe atom%,C3 atom%,CoH atom%,Ga atom%,Ti atom%,Ni atom%,OH atom%,N atom%,Mn atom%,CrH atom%,Ta atom%,P atom%,Al atom%,Zr atom%,WO atom%,Noise reference atom%,H atom%,O atom%,C atom% Sigma,Co atom% Sigma,W atom% Sigma,WC atom% Sigma,Cr atom% Sigma,Fe atom% Sigma,C3 atom% Sigma,CoH atom% Sigma,Ga atom% Sigma,Ti atom% Sigma,Ni atom% Sigma,OH atom% Sigma,N atom% Sigma,Mn atom% Sigma,CrH atom% Sigma,Ta atom% Sigma,P atom% Sigma,Al atom% Sigma,Zr atom% Sigma,WO atom% Sigma,Noise reference atom% Sigma,H atom% Sigma,O atom% Sigma
0.15000000596046448,4100,35.75609756097561,12.853658536585366,43.21951219512195,0,5.8048780487804885,0.4878048780487805,0,0,0.5609756097560975,0.0975609756097561,0.21951219512195125,0,0.14634146341463414,0.024390243902439025,0,0,0.14634146341463414,0.04878048780487805,0.024390243902439025,0,0,0.3170731707317073,0.2926829268292683,0.7485125482936557,0.5226922136549043,0.7736554008726934,0,0.36518995916152847,0.10881012126280713,0,0,0.11664294835184781,0.04875668663839409,0.07309037824700132,0,0.05969992139053753,0.024387269301061727,0,0,0.05969992139053753,0.03448459976002481,0.024387269301061727,0,0,0.0878007468127204,0.08436654837493279
0.45000001788139343,4383,37.46292493725758,10.723248916267398,45.767738991558296,0,4.312114989733059,0.296600501939311,0,0,0.4563084645220169,0.22815423226100845,0,0,0,0,0,0.06844626967830253,0.06844626967830253,0.022815423226100844,0.022815423226100844,0,0,0.31941592516541184,0.25096965548710926,0.7311119595780753,0.4673547348266022,0.7525283213671093,0,0.30682299800997886,0.08214009270236826,0,0,0.10180061421870815,0.07206635101597048,0,0,0,0,0,0.03950394579100865,0.03950394579100865,0.022812820359943715,0.022812820359943715,0,0,0.08523104911029598,0.0755751840044822
0.7500000298023224,4551,38.321248077345636,9.11887497253351,47.72577455504285,0,3.3618984838497035,0.15381234893430015,0,0,0.4174906613931004,0.08789277081960009,0.08789277081960009,0,0.043946385409800046,0.021973192704900023,0,0,0.06591957811470006,0.021973192704900023,0.13183915622940012,0,0,0.21973192704900021,0.21973192704900021,0.720666265853328,0.4267308690045036,0.7404007980955929,0,0.26718561635286864,0.05809087633312076,0,0,0.09557878331758642,0.04392706831637894,0.04392706831637894,0,0.031067958258704856,0.02197077846628318,0,0,0.03804614003877927,0.02197077846628318,0.053787618477876345,0,0,0.06940895369654274,0.06940895369654274
1.0500000417232513,4755,40.31545741324921,6.8349106203995795,48.43322818086225,0,2.6919032597266033,0.29442691903259727,0,0,0.5467928496319664,0.2103049421661409,0.14721345951629863,0,0.06309148264984228,0.021030494216614088,0,0,0.10515247108307045,0,0.021030494216614088,0,0,0.1682439537329127,0.14721345951629863,0.7113633235584944,0.3659466380833728,0.7247386455304357,0,0.23470857282221844,0.07857297798294292,0,0,0.1069413221408744,0.06643429436285091,0.05560048670434139,0,0.03641439186315864,0.021028282691899356,0,0,0.04700088386786016,0,0.021028282691899356,0,0,0.05943316076388343,0.05560048670434139
1.3500000536441803,5032,41.33545310015898,5.524642289348171,48.946740858505564,0,2.364864864864865,0.27821939586645467,0,0,0.3577106518282989,0.13910969793322733,0.17885532591414946,0,0.05961844197138314,0.01987281399046105,0,0.0397456279809221,0.0397456279809221,0.0794912559618442,0.05961844197138314,0,0,0.29809220985691576,0.27821939586645467,0.6941908665956332,0.3220631512486371,0.7046984388671682,0,0.21420811234163809,0.07425375105534256,0,0,0.08416227544091462,0.05254194002980212,0.05956510273134501,0,0.034410461441553956,0.019870839248667487,0,0.02809881737701087,0.02809881737701087,0.03972982769089963,0.034410461441553956,0,0,0.07685227557820866,0.07425375105534256
1.6500000655651093,5230,41.07074569789675,4.818355640535373,50.458891013384324,0,1.835564053537285,0.3632887189292543,0,0,0.4397705544933079,0.15296367112810708,0.13384321223709367,0,0.03824091778202677,0,0,0.05736137667304016,0.019120458891013385,0.05736137667304016,0.11472275334608031,0,0,0.21032504780114722,0.22944550669216063,0.6802693788794176,0.29612507465972737,0.6913546182886403,0,0.18561412200216054,0.08319262037018763,0,0,0.09149664582211836,0.05403944672830119,0.05055411355538187,0,0.027035241537171545,0,0,0.033108106543342425,0.019118630843885445,0.033108106543342425,0.04680849480942169,0,0,0.06334866363542561,0.06615918202985459
1.9500000774860382,5371,42.50605101470862,3.6864643455594863,50.512008936883255,0,1.917706199962763,0.14894805436603983,0,0,0.26065909514056973,0.14894805436603983,0.0930925339787749,0,0.01861850679575498,0.01861850679575498,0,0.07447402718301992,0.03723701359150996,0.03723701359150996,0.05585552038726494,0,0,0.27927760193632467,0.20480357475330477,0.6745418090325523,0.25711126538905005,0.6822124748870815,0,0.18713661388404454,0.052621856194359884,0,0,0.06957322136904316,0.052621856194359884,0.041612864066056514,0,0.018616773471094913,0.018616773471094913,0,0.03722314505710287,0.026325642010957773,0.026325642010957773,0.03223919227346002,0,0,0.07200840397421429,0.0616873350694329
2.250000089406967,5701,42.18558147693387,3.0871776881248905,51.93825644623751,0,1.3506402385546397,0.2104893878266971,0,0,0.333274864058937,0.1403262585511314,0.1403262585511314,0,0.03508156463778285,0,0,0.08770391159445712,0.03508156463778285,0.052622346956674275,0.03508156463778285,0,0,0.17540782318891424,0.19294860550780565,0.6540705277292774,0.22908460973370715,0.6617103438723165,0,0.1528767554870978,0.0606990687857854,0,0,0.0763309827094888,0.04957800236939278,0.04957800236939278,0,0.024802060629548924,0,0,0.03920517808923171,0.024802060629548924,0.030373531392867307,0.024802060629548924,0,0,0.05542015438850887,0.058120041304744824
2.550000101327896,6068,42.96308503625576,2.5049439683586026,51.73038892551087,0,1.2195121951219512,0.14831905075807514,0,0,0.3790375741595254,0.0988793671720501,0.21423862887277523,0,0.016479894528675015,0.016479894528675015,0,0.08239947264337508,0.04943968358602505,0,0.06591957811470006,0,0,0.24719841793012526,0.26367831245880025,0.6354815659518689,0.20061690147826933,0.6414857088521773,0,0.14089833822158146,0.049403005746226185,0,0,0.07888486968581088,0.04034737019272505,0.05935542127280391,0,0.016478536538105475,0.016478536538105475,0,0.03683497912876938,0.028536957719448273,0,0.03294892378952312,0,0,0.06374741937101688,0.06583261293420391
2.850000113248825,6220,44.260450160771704,2.2990353697749195,50.98070739549839,0,1.1897106109324758,0.2090032154340836,0,0,0.2572347266881029,0.09646302250803858,0.04823151125401929,0,0.04823151125401929,0.03215434083601286,0,0.03215434083601286,0.06430868167202572,0.03215434083601286,0.04823151125401929,0,0,0.22508038585209003,0.17684887459807075,0.6297880988557116,0.1900321403455511,0.6338569494103715,0,0.13747589660439988,0.05790645410960406,0,0,0.0642259162816538,0.03936186546326261,0.027839759807897557,0,0.027839759807897557,0.022732896761554457,0,0.022732896761554457,0.032144000156910914,0.022732896761554457,0.027839759807897557,0,0,0.060087526466272474,0.05327477147563776
3.150000125169754,6252,43.2341650671785,2.0793346129238643,52.73512476007678,0,0.8317338451695457,0.14395393474088292,0,0,0.35188739603326935,0.0799744081893794,0.14395393474088292,0,0,0.03198976327575176,0,0.01599488163787588,0.01599488163787588,0.03198976327575176,0.01599488163787588,0,0,0.14395393474088292,0.14395393474088292,0.6265382194096127,0.18046371139157025,0.6314075376920368,0,0.11486006627760824,0.04795009458279708,0,0,0.07489053096949662,0.0357513380932726,0.04795009458279708,0,0,0.02261656018065321,0,0.01599360240552786,0.01599360240552786,0.02261656018065321,0.01599360240552786,0,0,0.04795009458279708,0.04795009458279708
3.450000137090683,6692,43.96294082486551,1.748356246264196,52.151823072325165,0,0.762104004781829,0.11954572624028689,0,0,0.38852361028093246,0.059772863120143446,0.19426180514046623,0,0.029886431560071723,0.044829647340107595,0,0,0.07471607890017933,0.014943215780035862,0.029886431560071723,0,0,0.22414823670053796,0.19426180514046623,0.6067406180589026,0.16021637857946308,0.610645946866593,0,0.10630848516156106,0.04224052581142684,0,0,0.0760475855686622,0.029877498237032497,0.05382617257173673,0,0.0211297402509989,0.02587660681281391,0,0,0.033401561121471884,0.014942099239833306,0.0211297402509989,0,0,0.057809926766096226,0.05382617257173673
3.750000149011612,6790,45.09572901325479,1.4727540500736376,51.502209131075105,0,0.780559646539028,0.17673048600883653,0,0,0.2061855670103093,0.1325478645066274,0.10309278350515465,0,0.014727540500736377,0.014727540500736377,0,0.044182621502209134,0,0,0.044182621502209134,0,0,0.2061855670103093,0.2061855670103093,0.6038594729296854,0.14618688007157044,0.6065114723452304,0,0.10679884281453594,0.05097259498783271,0,0,0.05504857168825698,0.04415333023211028,0.038945319146621436,0,0.014726455958557306,0.014726455958557306,0,0.025503212556244166,0,0,0.025503212556244166,0,0,0.05504857168825698,0.05504857168825698
4.050000160932541,6907,45.258433473287965,1.216157521355147,51.628782394672065,0,0.6804690893296655,0.173736788765021,0,0,0.33299551179962356,0.05791226292167366,0.10134646011292892,0,0.07239032865209208,0,0,0.02895613146083683,0.014478065730418415,0.014478065730418415,0.014478065730418415,0,0,0.24612711741711307,0.1592587230346026,0.598912864212223,0.13188431399230569,0.6013048727632295,0,0.09891833616955735,0.05010990440889403,0,0,0.06931866096678739,0.028947745671069076,0.03828594590356025,0,0.032362219234042935,0,0,0.020472112303168446,0.014477017620544062,0.014477017620544062,0.014477017620544062,0,0,0.059621086710726856,0.047980059806923527
4.35000017285347,7280,45.67307692307692,1.195054945054945,51.45604395604395,0,0.6181318681318682,0.17857142857142858,0,0,0.24725274725274723,0.027472527472527472,0.12362637362637362,0,0.027472527472527472,0,0,0,0.06868131868131869,0.054945054945054944,0.013736263736263736,0,0,0.17857142857142858,0.13736263736263737,0.5838106319179519,0.1273554654723778,0.5857605106388706,0,0.09186042611237775,0.049482563115486794,0,0,0.05820593980991386,0.019423341880831047,0.041183310864155914,0,0.019423341880831047,0,0,0,0.03070466985055087,0.02746497903785482,0.013735320279156523,0,0,0.049482563115486794,0.04340803598647799
4.650000184774399,7244,45.88625069022639,1.2009939260077307,51.40806184428492,0,0.44174489232468256,0.13804527885146328,0,0,0.17945886250690227,0.11043622308117064,0.06902263942573164,0,0,0.02760905577029266,0,0,0.0966316951960243,0.01380452788514633,0.041413583655438985,0,0,0.23467697404748758,0.1518498067366096,0.5854716612020823,0.12798452839012467,0.5872303664588266,0,0.0779175315874555,0.043623608764035315,0,0,0.04972825209864131,0.03902353519138583,0.03085720800281291,0,0,0.019519855375354524,0,0,0.036505696920611945,0.013803575027310154,0.023905192135193747,0,0,0.056850701188718024,0.04574966440519709
4.950000196695328,7633,45.46050045853531,1.0611817109917463,51.94549980348487,0,0.37992925455260057,0.18341412288746234,0,0,0.31442421066422116,0.11790907899908293,0.09170706144373117,0,0.07860605266605529,0,0,0.039303026333027645,0.0655050438883794,0.026202017555351766,0.039303026333027645,0,0,0.10480807022140706,0.09170706144373117,0.5699346341600272,0.1172817956154721,0.5718648006805347,0,0.07041694174996485,0.04897451130471765,0,0,0.06408059260013989,0.039279848580659915,0.03464611374827732,0,0.032078171491162044,0,0,0.02268715314981611,0.029285149860747702,0.018525196829451526,0.02268715314981611,0,0,0.037035825052143236,0.03464611374827732
5.250000208616257,7549,45.56894952973904,0.9537687110875612,52.073122267850046,0,0.4106504172738111,0.13246787653993908,0,0,0.30467611604185985,0.11922108888594515,0.03974036296198172,0,0.05298715061597563,0.026493575307987814,0,0,0.026493575307987814,0,0.05298715061597563,0,0,0.13246787653993908,0.10597430123195126,0.5732092021878031,0.11186540530370838,0.574978578861418,0,0.07360339884040845,0.041862266062259304,0,0,0.06343250858915575,0.03971666645034032,0.022939549764611253,0,0.026486555282610742,0.018731304968813683,0,0,0.018731304968813683,0,0.026486555282610742,0,0,0.041862266062259304,0.03744771525413983
5.550000220537186,7781,45.41832669322709,0.7068500192777277,52.628196889859915,0,0.26988818917876883,0.06425909266161162,0,0,0.25703637064644647,0.11566636679090092,0.05140727412928929,0,0.025703637064644645,0.012851818532322323,0,0.025703637064644645,0.012851818532322323,0.025703637064644645,0.06425909266161162,0,0,0.1799254594525125,0.14137000385554557,0.5644445448619317,0.09497418461467946,0.5660456998925155,0,0.05881490298960576,0.028728305147800517,0,0,0.0574011662893504,0.0385331512981135,0.025697029445752785,0,0.01817288007366237,0.012850992659588617,0,0.01817288007366237,0.012850992659588617,0.01817288007366237,0.028728305147800517,0,0,0.0480438217988908,0.04259452004778398
5.850000232458115,7972,46.06121424987456,0.6146512794781736,51.90667335674862,0,0.4014049172102358,0.050175614651279475,0,0,0.2508780732563974,0.11289513296537881,0.1254390366281987,0,0.025087807325639738,0,0,0.050175614651279475,0.025087807325639738,0.025087807325639738,0.050175614651279475,0,0,0.1630707476166583,0.13798294029101857,0.5582575805069765,0.08753705526926812,0.5595905378793744,0,0.07081647500862454,0.02508151255516664,0,0,0.05602762955191022,0.03761046280464594,0.03964241937384813,0,0.017737533287237296,0,0,0.02508151255516664,0.017737533287237296,0.017737533287237296,0.02508151255516664,0,0,0.045190796240430986,0.04157470913548601
6.150000244379044,8280,45.97826086956522,0.4951690821256039,52.04106280193237,0,0.3864734299516908,0.14492753623188406,0,0,0.22946859903381642,0.13285024154589373,0.06038647342995169,0,0.06038647342995169,0.012077294685990338,0,0.024154589371980676,0.07246376811594203,0.012077294685990338,0.036231884057971016,0,0,0.14492753623188406,0.16908212560386474,0.5477033311320828,0.07714071760830377,0.5490257139863165,0,0.06818734961646958,0.04180664838667786,0,0,0.05258327196927803,0.04002923896316136,0.026997496790434113,0,0.026997496790434113,0.012076565358734262,0,0.01707781103041665,0.02957248895728224,0.012076565358734262,0.020914698089633536,0,0,0.04180664838667786,0.045150879367199165
6.4500002562999725,8438,46.420952832424746,0.5214505807063285,51.7539701351031,0,0.36738563640673144,0.10666034605356721,0,0,0.29627873903768664,0.0711068973690448,0.09480919649205972,0,0.04740459824602986,0,0,0.011851149561507466,0.0355534486845224,0,0.02370229912301493,0,0,0.16591609386110454,0.08295804693055227,0.5429186464990088,0.07840640456106049,0.5439799159354318,0,0.06586308803742391,0.0355344829102326,0,0,0.059167901600656304,0.029018946549369325,0.0335042190362501,0,0.023696680467223532,0,0,0.01185044729197045,0.020523143852797417,0,0.016758070062529336,0,0,0.04430613998936366,0.031342185963036104
6.7500002682209015,8644,46.70291531698288,0.4743174456270245,51.45765849143915,0,0.3817677001388246,0.09254974548819991,0,0,0.20823692734844979,0.12725590004627488,0.06941230911614993,0,0.04627487274409996,0.02313743637204998,0,0.034706154558074964,0.08098102730217492,0.02313743637204998,0.02313743637204998,0,0,0.13882461823229986,0.11568718186024989,0.5366193680856592,0.07390005344736188,0.5375612952924305,0,0.06633024894186036,0.032706131081892145,0,0,0.04903078450681478,0.03834467628636497,0.028327619985114762,0,0.023132082342967063,0.016358745332332718,0,0.020034130233348445,0.030595555481234455,0.016358745332332718,0.016358745332332718,0,0,0.04004738855995868,0.036562331743152314
7.0500002801418304,8847,47.925850570814966,0.48604046569458575,50.38996269922007,0,0.35040126596586413,0.11303266644060134,0,0,0.14694246637278172,0.05651633322030067,0.0678195998643608,0,0,0.011303266644060134,0,0.0339097999321804,0.02260653328812027,0.04521306657624054,0.04521306657624054,0,0,0.15824573301684186,0.14694246637278172,0.5311265279910016,0.07394012898153807,0.5315679421498456,0,0.06282356781078328,0.0357238606473615,0,0,0.04072455361841107,0.025267729358904253,0.027677845425951985,0,0,0.011302627806823121,0,0.01957451243571105,0.01598342603151277,0.022601422156857086,0.022601422156857086,0,0,0.042259474489071414,0.04072455361841107
7.350000292062759,9067,46.41005845373331,0.606595345759347,51.51648836439837,0,0.33087018859600753,0.08823205029226867,0,0,0.22058012573067165,0.15440608801147018,0.04411602514613434,0,0.02205801257306717,0.011029006286533584,0,0,0.04411602514613434,0.03308701885960075,0.08823205029226867,0,0,0.264696150876806,0.16543509429800377,0.5237401780389254,0.08154484521016936,0.5248538072925817,0,0.06030833587829187,0.031180975623309966,0,0,0.04926878692521407,0.04123489133607023,0.022053146477139202,0,0.015595649940093444,0.011028398074864852,0,0,0.022053146477139202,0.0190996387104249,0.031180975623309966,0,0,0.053959319336978125,0.04267981011690652
7.650000303983688,9068,47.595941773268635,0.4300838112042346,50.86016762240847,0,0.2646669607410675,0.08822232024702249,0,0,0.23158359064843406,0.08822232024702249,0.06616674018526687,0,0,0.011027790030877812,0,0.011027790030877812,0.022055580061755623,0.022055580061755623,0.022055580061755623,0,0,0.12130569033965592,0.16541685046316718,0.5244591500707252,0.06872027089969855,0.5249887212497971,0,0.05395337671196867,0.03117753856892232,0,0,0.050477132472706465,0.03117753856892232,0.027003520455804488,0,0,0.011027181953348146,0,0.011027181953348146,0.015593930274267998,0.015593930274267998,0.015593930274267998,0,0,0.03655285126413266,0.04267510737629948
7.950000315904617,9288,46.22093023255814,0.4306632213608958,51.98105081826012,0,0.2691645133505599,0.08613264427217916,0,0,0.3122308354866494,0.053832902670111975,0.08613264427217916,0,0.06459948320413438,0.02153316106804479,0,0.03229974160206719,0.053832902670111975,0.04306632213608958,0.03229974160206719,0,0,0.1830318690783807,0.12919896640826875,0.5173266843401813,0.06794704843974286,0.5184032910631724,0,0.05376040431703271,0.030439370831189767,0,0,0.05788922439671157,0.024068325003530948,0.030439370831189767,0,0.02636410891591343,0.015224604777491034,0,0.018645252594854313,0.024068325003530948,0.021528523798459834,0.018645252594854313,0,0,0.04435110463830394,0.03727242786529346
8.250000327825546,9478,47.6049799535767,0.28487022578603083,51.118379404937755,0,0.22156573116691286,0.06330449461911795,0,0,0.23211648027009918,0.06330449461911795,0.06330449461911795,0,0.03165224730955898,0,0,0.02110149820637265,0.02110149820637265,0.03165224730955898,0.0422029964127453,0,0,0.09495674192867694,0.10550749103186326,0.5129946625865522,0.054745157192458385,0.5134557056962451,0,0.04829601362209497,0.025835770220407717,0,0,0.049429932298847824,0.025835770220407717,0.025835770220407717,0,0.018271541141294218,0,0,0.014919438113274132,0.014919438113274132,0.018271541141294218,0.021097045004211345,0,0,0.03163721576894998,0.03334679257229902
8.550000339746475,9739,46.17517198891057,0.36964780778313994,52.18194886538659,0,0.2566998665160694,0.0410719786425711,0,0,0.36964780778313994,0.03080398398192833,0.0410719786425711,0,0,0.02053598932128555,0,0.010267994660642776,0.07187596262449944,0.02053598932128555,0.06160796796385666,0,0,0.1745559092309272,0.1745559092309272,0.505170990672244,0.06149399629139864,0.5061729126206514,0,0.05127403613940099,0.02053177161959365,0,0,0.06149399629139864,0.017781949036811573,0.02053177161959365,0,0,0.014519646201294862,0,0.010267467488538174,0.02715679546705964,0.014519646201294862,0.02514359878945583,0,0,0.042299060392372224,0.042299060392372224
8.850000351667404,9692,47.03879488237722,0.42302930251754023,51.41353693768056,0,0.16508460586050352,0.06190672719768881,0,0,0.29921584812216256,0.09286009079653323,0.08254230293025176,0,0.06190672719768881,0,0,0.01031778786628147,0.04127115146512588,0,0.01031778786628147,0,0,0.16508460586050352,0.1341312422616591,0.5069910818781113,0.06592619003161615,0.5076795626304152,0,0.041237071235147686,0.025265491394307914,0,0,0.055479799196709624,0.030938988600138884,0.029171064375978842,0,0.025265491394307914,0,0,0.010317255568818517,0.020631317023254856,0,0.010317255568818517,0,0,0.041237071235147686,0.03717635553765649
9.150000363588333,9995,46.3831915957979,0.27013506753376687,52.22611305652827,0,0.19009504752376188,0.04002001000500251,0,0,0.21010505252626313,0.07003501750875438,0.09004502251125564,0,0.020010005002501254,0.010005002501250627,0,0.030015007503751873,0.04002001000500251,0.030015007503751873,0.05002501250625312,0,0,0.19009504752376188,0.1500750375187594,0.49881487331037666,0.051917252242455254,0.4996291191416915,0,0.04356932413443062,0.02000600059881847,0,0,0.045800490766258604,0.026461477464695845,0.03000149095018893,0,0.014147794529184134,0.010004501988355981,0,0.017326571790604775,0.02000600059881847,0.017326571790604775,0.02236626924354716,0,0,0.04356932413443062,0.03872012070452072
9.450000375509262,9900,46.96969696969697,0.29292929292929293,51.57575757575758,0,0.1919191919191919,0.09090909090909091,0,0,0.24242424242424243,0.0707070707070707,0.13131313131313133,0,0.0101010101010101,0,0,0.0202020202020202,0.0404040404040404,0.0101010101010101,0.050505050505050504,0,0,0.1616161616161616,0.1414141414141414,0.5015951588565594,0.054315875353170326,0.5022692935454353,0,0.04398701164553317,0.030289253066445018,0,0,0.049424623488507576,0.026715310899377787,0.03639579006742549,0,0.01010049993610152,0,0,0.014283542477807495,0.02019793857349041,0.01010049993610152,0.02258084083389076,0,0,0.0403713774719402,0.03776778620665688
9.750000387430191,10360,46.62162162162162,0.26061776061776065,51.9980694980695,0,0.25096525096525096,0.06756756756756757,0,0,0.20270270270270271,0.07722007722007722,0.10617760617760619,0,0.028957528957528955,0.009652509652509652,0,0.019305019305019305,0.028957528957528955,0.028957528957528955,0.028957528957528955,0,0,0.15444015444015444,0.11583011583011582,0.49011331125560437,0.05009051117054902,0.4908435452712486,0,0.049156535816197784,0.025529510860285213,0,0,0.04418850228321301,0.027290876998436814,0.031996752570663235,0,0.01671621631133472,0.009652043786554482,0,0.013649392361811424,0.01671621631133472,0.01671621631133472,0.01671621631133472,0,0,0.03858021238804367,0.03341790344969018
10.05000039935112,3332,46.15846338535414,0.24009603841536614,52.52100840336135,0,0.21008403361344538,0.030012004801920768,0,0,0.24009603841536614,0.060024009603841535,0.060024009603841535,0,0,0,0,0.060024009603841535,0.15006002400960386,0,0.060024009603841535,0,0,0.09003601440576231,0.12004801920768307,0.8636383081953078,0.0847848023247342,0.8650969379635349,0,0.0793208493203668,0.030007500861803576,0,0,0.0847848023247342,0.04243064420231607,0.04243064420231607,0,0,0,0,0.04243064420231607,0.06705851217159722,0,0.04243064420231607,0,0,0.05195891048085198,0.05998796996708669

