Distance (nm),Atom Count,C atom%,Co atom%,W atom%,Cr atom%,Fe atom%,C3 atom%,CoH atom%,Ga atom%,Ti atom%,Ni atom%,OH atom%,P atom%,Al atom%,N atom%,Mn atom%,Ta atom%,WC atom%,CrH atom%,Zr atom%,WO atom%,Noise reference atom%,H atom%,O atom%,C atom% Sigma,Co atom% Sigma,W atom% Sigma,Cr atom% Sigma,Fe atom% Sigma,C3 atom% Sigma,CoH atom% Sigma,Ga atom% Sigma,Ti atom% Sigma,Ni atom% Sigma,OH atom% Sigma,P atom% Sigma,Al atom% Sigma,N atom% Sigma,Mn atom% Sigma,Ta atom% Sigma,WC atom% Sigma,CrH atom% Sigma,Zr atom% Sigma,WO atom% Sigma,Noise reference atom% Sigma,H atom% Sigma,O atom% Sigma
-0.15000000596046448,8535,33.977738722905684,19.906268306971295,44.12419449326303,0.25776215582893963,0.25776215582893963,0,0,0.210896309314587,0.25776215582893963,0.210896309314587,0,0.1640304628002343,0.04686584651435267,0.1054481546572935,0.04686584651435267,0.023432923257176334,0,0,0.0351493848857645,0,0,0.17574692442882248,0.19917984768599883,0.5126732657309699,0.4322076288331318,0.5374629491892995,0.05488420387740677,0.05488420387740677,0,0,0.04965629220331422,0.05488420387740677,0.04965629220331422,0,0.04380301579805799,0.02342743159474864,0.035130847808856475,0.02342743159474864,0.01656763745607187,0,0,0.02028993999077774,0,0,0.045337768307265755,0.04826007476446047
0.15000000596046448,8101,36.11899765461054,14.8129860511048,46.932477471917046,0.3209480311072707,0.2468831008517467,0,0,0.13578570546846067,0.3209480311072707,0.13578570546846067,0,0.19750648068139737,0.061720775212936674,0.02468831008517467,0,0.012344155042587335,0,0,0.012344155042587335,0,0,0.37032465127762004,0.296259721022096,0.5336842543431669,0.394674155595733,0.5544748225045666,0.06284199896548452,0.05513655190158934,0,0,0.04091312522234628,0.06284199896548452,0.04091312522234628,0,0.049327835057614774,0.02759385028693295,0.017455116391584112,0,0.01234339312825506,0,0,0.01234339312825506,0,0,0.06748641414655958,0.06038411617491058
0.45000001788139343,8030,37.84557907845579,10.909090909090908,49.25280199252802,0.21170610211706103,0.23661270236612705,0,0,0.199252801992528,0.33623910336239105,0.21170610211706103,0,0.14943960149439603,0.062266500622665005,0.062266500622665005,0.03735990037359901,0.049813200498132,0,0,0.062266500622665005,0,0,0.21170610211706103,0.16189290161892902,0.5412349298805286,0.3478990181506294,0.5579094691195018,0.05129189140875955,0.05421841886913482,0,0,0.04976354865374919,0.06460036511739903,0.05129189140875955,0,0.043107251277430016,0.02783775477530204,0.02783775477530204,0.02156571894291445,0.02490039608898742,0,0,0.02783775477530204,0,0,0.05129189140875955,0.04486465164980743
0.7500000298023224,8194,39.943861361972175,7.700756651208201,50.500366121552354,0.2318769831584086,0.2806931901391262,0,0,0.18306077617769098,0.2684891383939468,0.18306077617769098,0,0.1952648279228704,0.0366121552355382,0.0732243104710764,0,0.0122040517451794,0,0,0.0854283622162558,0,0,0.1708567244325116,0.1342445691969734,0.5410728541511198,0.2945220335227485,0.5523320910485823,0.05313451756036961,0.058446375484614274,0,0,0.04722280651302246,0.05716518061104401,0.04722280651302246,0,0.048768523250675315,0.021134167781019755,0.029882752838235566,0,0.012203307028062296,0,0,0.03227509102509069,0,0,0.045624354206118135,0.04044908284581877
1.0500000417232513,8469,40.19364742000236,6.128232376904003,51.54091392136026,0.295194237808478,0.22434762073444328,0,0,0.18892431219742592,0.23615539024678237,0.20073208170976503,0,0.17711654268508678,0.05903884756169559,0.05903884756169559,0.02361553902467824,0.035423308537017355,0,0,0.09446215609871296,0,0,0.27157869878379975,0.27157869878379975,0.5327657546078646,0.26062678331752054,0.5430597317734185,0.05895164352077076,0.05141110703780511,0,0,0.047186441462374315,0.052743561679679175,0.048635793470083656,0,0.04569077788468,0.02639518013535998,0.02639518013535998,0.016696735924375358,0.02044803407185999,0,0,0.03338163788517005,0,0,0.056551126076501375,0.056551126076501375
1.3500000536441803,8615,41.2536273940801,4.480557167730702,52.02553685432385,0.3598374927452118,0.22054556006964599,0,0,0.1625072547881602,0.25536854323853747,0.19733023795705165,0,0.1392919326755659,0.046430644225188625,0.05803830528148578,0.011607661056297156,0.011607661056297156,0,0,0.05803830528148578,0,0,0.4062681369704005,0.3134068485200232,0.53038832741402,0.22288675471053404,0.5382520667327267,0.06451233758677156,0.05054079641718981,0,0,0.043396586398936406,0.0543751945244149,0.04781236853955182,0,0.04018210292937423,0.023209931975044857,0.02594798601673848,0.011606987347770149,0.011606987347770149,0,0,0.02594798601673848,0,0,0.06853221101324272,0.060220586002171464
1.6500000655651093,8804,41.890049977283056,2.8850522489777375,53.21444797819173,0.3407542026351658,0.2158109950022717,0,0,0.19309404815992728,0.24988641526578828,0.10222626079054975,0,0.10222626079054975,0.034075420263516586,0.06815084052703317,0.034075420263516586,0.022716946842344387,0,0,0.045433893684688774,0,0,0.3293957292139936,0.2726033621081327,0.5258243253286609,0.17839384447297388,0.5317783384967413,0.06210683409322958,0.049456984456441345,0,0,0.046786948731689655,0.053209356409382846,0.03405799879605742,0,0.03405799879605742,0.019670100870392667,0.027812981901422194,0.019670100870392667,0.016061482509969624,0,0,0.022711785659307804,0,0,0.061066427077508,0.0555690315454499
1.9500000774860382,9061,42.93124379207593,2.2734797483721443,52.974285398962586,0.17658095132987528,0.2648714269948129,0,0,0.18761726078799248,0.17658095132987528,0.11036309458117206,0,0.16554464187175807,0.09932678512305484,0.08829047566493764,0.033108928374351615,0.033108928374351615,0,0,0.011036309458117205,0,0,0.2317624986204613,0.2427988080785785,0.5199934509355719,0.15658988217907308,0.5243390346739478,0.04410624457072925,0.0539950025959374,0,0,0.045461163015318946,0.04410624457072925,0.0348806112427187,0,0.04270804834083163,0.03309248127217103,0.031201613874198158,0.019112283987428032,0.019112283987428032,0,0,0.011035700440681204,0,0,0.05051608286692033,0.05170199936560695
2.250000089406967,9338,43.853073463268366,2.0561147997429856,52.74148639965731,0.17134289997858212,0.22488755622188905,0,0,0.04283572499464553,0.139216106232598,0.139216106232598,0,0.05354465624330692,0.021417862497322766,0.04283572499464553,0.010708931248661383,0.03212679374598415,0,0,0.010708931248661383,0,0,0.26772328121653455,0.1927607624759049,0.5134948325394969,0.14685387427015129,0.5166414859113749,0.04279901127459866,0.04901927579175515,0,0,0.02141327475763271,0.038584714578207446,0.038584714578207446,0,0.023939486505530502,0.015143093886324017,0.02141327475763271,0.010708357827266703,0.01854543327290358,0,0,0.010708357827266703,0,0,0.05347293245050526,0.045390336703970684
2.550000101327896,9813,42.800366860287376,1.7935391827168041,53.84693773565679,0.21400183430143688,0.25476408845409154,0,0,0.1528584530724549,0.16304901661061857,0.14266788953429124,0,0.09171507184347294,0.03057169061449098,0.05095281769081831,0.010190563538163661,0.040762254152654644,0,0,0.06114338122898196,0,0,0.18343014368694588,0.16304901661061857,0.49948156987828307,0.1339752466112642,0.5032454610777743,0.04664903363682793,0.05088787155881785,0,0,0.03943770633791133,0.0407290093685308,0.03810238828394465,0,0.03055766797452943,0.017647875560209927,0.022780986804194246,0.010190044287008542,0.020376972749525844,0,0,0.02495404848521609,0,0,0.04319522837200904,0.0407290093685308
2.850000113248825,10008,43.13549160671462,1.70863309352518,53.607114308553165,0.1398880895283773,0.2797761790567546,0,0,0.1199040767386091,0.15987210231814547,0.1498800959232614,0,0.06994404476418865,0.009992006394884092,0.04996003197442046,0.03996802557953637,0.009992006394884092,0,0,0.10991207034372502,0,0,0.21982414068745004,0.18984812150279776,0.4950674489689547,0.12954135810487374,0.49849781602173576,0.0373605056392347,0.05279871358476285,0,0,0.03459256787263153,0.03993606393861524,0.03866986253276026,0,0.02642711707108322,0.009991507181454445,0.02233722359690885,0.01998001878297507,0.009991507181454445,0,0,0.03312151882250025,0,0,0.04681512380564695,0.04351278311334209
3.150000125169754,10504,44.954303122619955,1.3613861386138615,52.40860624523991,0.14280274181264282,0.13328255902513328,0,0,0.10472201066260471,0.11424219345011424,0.15232292460015232,0,0.06664127951256664,0.02856054836252856,0.06664127951256664,0,0.047600913937547604,0,0,0.06664127951256664,0,0,0.16184310738766183,0.19040365575019041,0.4853666870804154,0.11306723867265966,0.487290742085755,0.03684517322014556,0.035597515870297004,0,0,0.03155833698951391,0.032960037289066324,0.03805171725542581,0,0.025179641878124194,0.01648708537987001,0.025179641878124194,0,0.021282708680079827,0,0,0.025179641878124194,0,0,0.03922094243550331,0.0425349997263756
3.450000137090683,10742,44.59132377583318,1.182275181530441,52.857940793148394,0.1861850679575498,0.1861850679575498,0,0,0.12102029417240738,0.1675665611617948,0.13963880096816234,0,0.0930925339787749,0.00930925339787749,0.01861850679575498,0.01861850679575498,0.00930925339787749,0,0,0.04654626698938745,0,0,0.2141128281511823,0.15825730776391733,0.47959152054442844,0.1042879517057969,0.4816336484994217,0.041593472264795615,0.041593472264795615,0,0,0.033544674088641806,0.03946271246722518,0.03602940148765182,0,0.029424738365702568,0.009308820076798386,0.013164046765225035,0.013164046765225035,0.009308820076798386,0,0,0.020811278289361423,0,0,0.044597789302208,0.03835265105014393
3.750000149011612,11103,43.699900927677206,1.0807889759524454,53.886337026029,0.13509862199405567,0.1801314959920742,0,0,0.14410519679365938,0.12609204719445194,0.20715122039088535,0,0.0810591731964334,0.04503287399801855,0.04503287399801855,0.009006574799603711,0.027019724398811132,0,0,0.0900657479960371,0,0,0.15311177159326309,0.0900657479960371,0.47073299015594605,0.09812747077655529,0.4730793290394884,0.03485874347870884,0.04024233339460024,0,0,0.03600033195532677,0.03367826422127861,0.04314925368295839,0,0.027008771196118442,0.020134778329878558,0.020134778329878558,0.00900616919852271,0.015597737495118735,0,0,0.028468461450609207,0,0,0.037106619259859065,0.028468461450609207
4.050000160932541,11527,44.57360978572048,0.9803071050576907,52.99731066192418,0.2602585234666435,0.17350568231109567,0,0,0.17350568231109567,0.07807755703999306,0.09542812527110263,0,0.07807755703999306,0.05205170469332871,0.05205170469332871,0.008675284115554785,0.026025852346664356,0,0,0.06072698880888349,0,0,0.2255573870044244,0.1648303981955409,0.46295529354442083,0.09176640453489283,0.4648685045659039,0.04745461488972599,0.03876337785772179,0,0,0.03876337785772179,0.02601569018783012,0.028758930478083016,0,0.02601569018783012,0.021244488238226746,0.021244488238226746,0.008674907804620668,0.015024077404434337,0,0,0.022945674039340842,0,0,0.04418552667312923,0.03778350886385664
4.35000017285347,11797,44.81647876578791,0.8561498686106638,53.01347800288209,0.16105789607527338,0.1864880901924218,0,0,0.13562770195812496,0.15258116470289057,0.06781385097906248,0,0.059337119606679666,0.03390692548953124,0.05086038823429686,0.01695346274476562,0.01695346274476562,0,0,0.05086038823429686,0,0,0.21191828430957024,0.16953462744765618,0.4578653519096138,0.0848246346130771,0.4595089859000855,0.03691944861899146,0.03972230385270768,0,0,0.033883924095896564,0.03593627800480692,0.023967686101755335,0,0.022420668290899753,0.016950588302095795,0.0207583856367123,0.011986892245545784,0.011986892245545784,0,0,0.0207583856367123,0,0,0.04233872368465937,0.03787694699834657
4.650000184774399,12084,45.38232373386296,0.6785832505792784,52.623303541873554,0.14068189341277723,0.14895729890764647,0,0,0.1737835153922542,0.09930486593843098,0.12413108242303873,0,0.033101621979477,0.04137702747434625,0.033101621979477,0.033101621979477,0.024826216484607744,0,0,0.0827540549486925,0,0,0.23171135385633895,0.14895729890764647,0.45290239358127493,0.07468229621705753,0.45421982234907915,0.034096361911152034,0.0350834131748266,0,0,0.0378897060817519,0.028652608218963673,0.03203060916672606,0,0.016548071469569152,0.018500540552844277,0.016548071469569152,0.016548071469569152,0.01433164343662273,0,0,0.026158299676099377,0,0,0.04373856802843932,0.0350834131748266
4.950000196695328,12452,44.86829424991969,0.7548988114359139,52.93928686154834,0.24092515258592995,0.16864760681015098,0,0,0.152585929971089,0.16061676839061997,0.08833922261484099,0,0.072277545775779,0.032123353678124,0.12046257629296497,0.008030838419531,0,0,0,0.040154192097654993,0,0,0.21683263732733696,0.13652425313202698,0.44570852253674154,0.07756742138883196,0.447299836408715,0.04393369409858228,0.036770879073559,0,0,0.03497889608699975,0.03588614689670672,0.0266235104915257,0,0.024083806945397516,0.01605909685722236,0.031084563889357757,0.008030515941227839,0,0,0,0.017953894915743427,0,0,0.041684194413894836,0.03308938439411571
5.250000208616257,13024,46.06879606879607,0.6296068796068797,52.05006142506142,0.19195331695331697,0.13052825552825553,0,0,0.16891891891891891,0.16891891891891891,0.13052825552825553,0,0.08445945945945946,0.023034398034398034,0.05374692874692875,0.007678132678132678,0.007678132678132678,0,0,0.023034398034398034,0,0,0.12285012285012285,0.1382063882063882,0.4367684859900732,0.06930922498806287,0.43775635242724703,0.038353799615967,0.03163708413714402,0,0,0.03598320474263807,0.03598320474263807,0.03163708413714402,0,0.02545472890671204,0.013297384154956217,0.020308969674962193,0.007677837903867164,0.007677837903867164,0,0,0.013297384154956217,0,0,0.030693659724136124,0.03255303956699749
5.550000220537186,13072,45.83078335373317,0.550795593635251,52.31028151774786,0.15299877600979192,0.16829865361077112,0,0,0.14534883720930233,0.10709914320685433,0.10709914320685433,0,0.04589963280293758,0,0.03824969400244798,0.06119951040391676,0.03824969400244798,0,0,0.01529987760097919,0,0,0.23714810281517748,0.1912484700122399,0.43579666077281426,0.06473287048267634,0.43685256337329936,0.03418538470608398,0.03585118684570795,0,0,0.03332106783313068,0.028608118180188685,0.028608118180188685,0,0.01873414569203673,0,0.017102511413855884,0.02163067243352382,0.017102511413855884,0,0,0.010817819551427854,0,0,0.04254252234026897,0.03821310052067418
5.850000232458115,13603,45.806072189958094,0.5587002867014629,52.46636771300448,0.18378298904653384,0.13967507167536572,0,0,0.10291847386605896,0.18378298904653384,0.11762111298978166,0,0.07351319561861355,0.022053958685584064,0.036756597809306776,0,0.022053958685584064,0,0,0.04410791737116813,0,0,0.11762111298978166,0.12497243255164302,0.42718843992835465,0.06390803937005754,0.4281773119927631,0.03672280608924556,0.03202127275018013,0,0,0.027491961058395926,0.03672280608924556,0.029387979751501727,0,0.023238367277727698,0.012731454856668276,0.016435028952975862,0,0.012731454856668276,0,0,0.018003010172354412,0,0,0.029387979751501727,0.03029132138114298
6.150000244379044,13773,46.671023016045886,0.4646772671168227,51.709867131343934,0.1597328105714078,0.18151455746750889,0,0,0.12342989907790605,0.10890873448050534,0.14521164597400713,0,0.02178174689610107,0.02904232919480142,0.05082407609090249,0.03630291149350178,0,0,0,0.0653452406883032,0,0,0.10890873448050534,0.12342989907790605,0.42509990986273094,0.05794954814858915,0.4257960588968634,0.03402794014552282,0.03626994899420159,0,0,0.029917666938107774,0.028104797524841206,0.03244672725085959,0,0.012574327756002509,0.014519055802066123,0.01920481294043096,0.01623220839154313,0,0,0,0.0217746290656525,0,0,0.028104797524841206,0.029917666938107774
6.4500002562999725,13978,46.143940477893835,0.4435541565316926,52.36800686793532,0.09300329088567749,0.12161968808127056,0,0,0.10731148948347403,0.08584919158677923,0.10015739018457576,0,0.07154099298898269,0.028616397195593075,0.042924595793389614,0.014308198597796537,0.021462297896694807,0,0,0.03577049649449134,0,0,0.1573901845757619,0.1645442838746602,0.4216500035509185,0.05620636516067589,0.42243498844721894,0.0257824742078944,0.029479164463617927,0,0,0.02769283667438706,0.024771886852557868,0.026754779969696177,0,0.022615154495387008,0.014306151205842466,0.017520131417728364,0.010116700418595168,0.012389933671790303,0,0,0.015994190981690744,0,0,0.03352928301116454,0.03428161586478428
6.7500002682209015,14402,45.63255103457853,0.4582696847660047,52.66629634772948,0.15970004166088045,0.08332176086654632,0,0,0.15275656158866824,0.10415220108318289,0.15275656158866824,0,0.07637828079433412,0.013886960144424384,0.03471740036106097,0.013886960144424384,0.02083044021663658,0,0,0.02083044021663658,0,0,0.22913484238300236,0.180530481877517,0.4150452505797127,0.05627969744692791,0.41604492587818587,0.03327316012153186,0.024042897786145847,0,0,0.032542924119898384,0.026877974740114757,0.032542924119898384,0,0.023020121913035325,0.00981888184506929,0.015523398079911077,0.00981888184506929,0.012025207618869152,0,0,0.012025207618869152,0,0,0.03984153225150063,0.03537296758903677
7.0500002801418304,14929,45.9106437135776,0.34831535936767366,52.521937169267865,0.20764954116149775,0.15406256279724026,0,0,0.12726907361511153,0.1473641905017081,0.09377721213745059,0,0.06698372295532186,0.006698372295532187,0.020095116886596556,0.013396744591064373,0.03349186147766093,0,0,0.03349186147766093,0,0,0.17415767968383683,0.1406658182061759,0.40784696842386253,0.048218453392710185,0.4086970512718243,0.037256217028770855,0.032099509738494396,0,0,0.029178942295463146,0.031394992893370326,0.025051259724556338,0,0.021175017597282953,0.006698147950818215,0.011600755375497469,0.00947229439286463,0.014975507373214222,0,0,0.014975507373214222,0,0,0.0341253761916324,0.0306742012319937
7.350000292062759,15197,45.77219187997631,0.3290123050602093,52.81305520826479,0.11186418372047115,0.09212344541685859,0,0,0.09212344541685859,0.15134566032769625,0.11844442982167534,0,0.052641968809633476,0.019740738303612556,0.05922221491083767,0.013160492202408369,0.019740738303612556,0,0,0.019740738303612556,0,0,0.177666644732513,0.15792590642890045,0.4041410342373105,0.046452759666606905,0.40495115663180414,0.027115870507960205,0.024609682949334705,0,0,0.024609682949334705,0.031533861997052326,0.02790108150877308,0,0.01860684712036645,0.011396195560454422,0.019734891986673192,0.009305260910563572,0.011396195560454422,0,0,0.011396195560454422,0,0,0.03416157436214884,0.03221102571683157
7.650000303983688,15254,46.47961190507408,0.3146715615576242,52.07158778025436,0.18355841090861413,0.1311131506490101,0,0,0.10489052051920807,0.1311131506490101,0.1245574931165596,0,0.026222630129802017,0.019666972597351513,0.04588960272715353,0.006555657532450504,0.013111315064901008,0,0,0.03933394519470303,0,0,0.17044709584371315,0.1376688081814606,0.4038303938506625,0.045347411163522866,0.4044874582062083,0.034657426854530646,0.029298565715262275,0,0,0.02620887399501678,0.029298565715262275,0.02855764671599277,0,0.013109595886362851,0.011353615302313887,0.017340659361617144,0.006555442645700223,0.009270491991189598,0,0,0.016054857446738475,0,0,0.03339892549463621,0.03002111065873831
7.950000315904617,15672,46.24170495150587,0.28075548749361917,52.27794793261869,0.1978050025523226,0.19142419601837674,0,0,0.0765696784073507,0.15952016334864727,0.07018887187340479,0,0.012761613067891782,0.03828483920367535,0.04466564573762123,0.006380806533945891,0.006380806533945891,0,0,0.006380806533945891,0,0,0.2105666156202144,0.17866258295048493,0.39826986875339226,0.042266024947104484,0.3989850377049521,0.035491672912213515,0.03491565018087689,0,0,0.022095298209772917,0.031878575830965046,0.021155312884637584,0,0.009023247328117382,0.01562672796255308,0.0168782565985,0.006380602957238262,0.006380602957238262,0,0,0.006380602957238262,0,0,0.03661633099672251,0.03373387915568902
8.250000327825546,16068,45.973363206372916,0.29250684590490417,52.63878516305701,0.16181229773462785,0.11824744834453572,0,0,0.10580034851879513,0.06845904904157331,0.07468259895444362,0,0.062235499128703006,0.018670649738610906,0.04978839930296241,0.031117749564351503,0.012447099825740602,0,0,0.031117749564351503,0,0,0.17425939756036843,0.18670649738610903,0.39316621630713733,0.04260406166289871,0.39389769026331456,0.03170831729563987,0.02711178141554646,0,0,0.0256467756929339,0.020634113337659316,0.021550957387209347,0,0.019674467745668146,0.01077849830377845,0.017598474749733167,0.013914115281389753,0.008800880914533167,0,0,0.013914115281389753,0,0,0.032903224679718616,0.03405594982670062
8.550000339746475,16274,46.64495514317316,0.2519356028020155,51.88644463561509,0.12904018680103232,0.11060587440088485,0,0,0.116750645200934,0.15361927000122894,0.11060587440088485,0,0.08602679120068822,0.006144770800049158,0.04301339560034411,0.03686862480029495,0.030723854000245788,0,0,0.030723854000245788,0,0,0.1904878948015239,0.17205358240137644,0.3910595793080078,0.03929613663511046,0.3916638835526393,0.02814070332059952,0.026055633114523986,0,0,0.026768794882023023,0.03070024605005521,0.026055633114523986,0,0.022981735446721233,0.006144582006107948,0.01625403856534583,0.015048778140373326,0.013738014304909727,0,0,0.013738014304909727,0,0,0.03418003488071295,0.03248708708684887
8.850000351667404,16498,46.0298217965814,0.21820826766880833,52.636683234331436,0.15153351921445024,0.11516547460298217,0,0,0.11516547460298217,0.11516547460298217,0.10910413383440416,0,0.04242938538004607,0.01818402230573403,0.0606134076857801,0.012122681537156019,0.0060613407685780095,0,0,0.01818402230573403,0,0,0.1818402230573403,0.16971754152018428,0.38804395574636885,0.03632834390201707,0.3887314353575218,0.030283732729911358,0.026405553686147883,0,0,0.026405553686147883,0.026405553686147883,0.025702058475562572,0,0.016033397766421438,0.010497595600416165,0.019161832541957666,0.008571510725371724,0.0060611570665347015,0,0,0.010497595600416165,0,0,0.03316913207373234,0.03204637174943889
9.150000363588333,16793,46.81117132138391,0.2858333829571845,51.86684928243911,0.1488715536235336,0.11314238075388555,0,0,0.1071875186089442,0.13100696718870958,0.08336807002917883,0,0.035729172869648065,0.011909724289882689,0.017864586434824033,0.017864586434824033,0.0059548621449413445,0,0,0.035729172869648065,0,0,0.16078127791341632,0.16673614005835766,0.3850532766043707,0.041197490536649686,0.38556973320031923,0.029752139730579236,0.025941954175174208,0,0,0.025250796682245977,0.0279124776227367,0.022271764352978382,0,0.014583767715577633,0.008420945306957922,0.010313202458177783,0.010313202458177783,0.005954684840385919,0,0,0.014583767715577633,0,0,0.030917486584736028,0.03148388827561237
9.450000375509262,17153,46.4816650148662,0.25651489535358246,52.02005480090946,0.16906663557395207,0.12825744767679123,0,0,0.09327814376493908,0.13991721564740864,0.12825744767679123,0,0.05829883985308692,0.04663907188246954,0.05246895586777823,0.005829883985308692,0.01748965195592608,0,0,0.02331953594123477,0,0,0.21570570745642165,0.1632367515886434,0.38082205409818887,0.03862144511894714,0.38145668710784814,0.03136833570185365,0.027327038366290406,0,0,0.02330865738868465,0.028540494537692113,0.027327038366290406,0,0.018430337201581187,0.01648555629769302,0.017485063035024284,0.005829714045095416,0.010096772203793262,0,0,0.011658408389459472,0,0,0.03542353265140742,0.030823657784125165
9.750000387430191,17176,47.03074056823475,0.15137401024685607,51.81066604564508,0.15137401024685607,0.11061946902654868,0,0,0.08150908244061482,0.09897531439217513,0.08150908244061482,0,0.04075454122030741,0.011644154634373545,0.029110386585933862,0.011644154634373545,0.03493246390312064,0,0,0.03493246390312064,0,0,0.18048439683278994,0.13972985561248255,0.38083937479127716,0.02966440822562514,0.3812624495719539,0.02966440822562514,0.025363806363579097,0,0,0.021775338732028304,0.023993157266591254,0.021775338732028304,0,0.015400629507562201,0.008233181319102664,0.013016665636900885,0.008233181319102664,0.01425862757250434,0,0,0.01425862757250434,0,0,0.03238668852305973,0.0285023033338789
10.05000039935112,5893,46.648566095367386,0.254539283896148,52.07873748515187,0.13575428474461226,0.2036314271169184,0,0,0.1018157135584592,0.18666214152384183,0.1018157135584592,0,0.016969285593076533,0,0.033938571186153066,0.016969285593076533,0,0,0,0.016969285593076533,0,0,0.13575428474461226,0.06787714237230613,0.649866240957117,0.06563806335529075,0.6507679091826013,0.047963798018422835,0.05872344846444027,0,0,0.04154492520762467,0.05622820130784565,0.04154492520762467,0,0.01696784574872342,0,0.023994121161882466,0.01696784574872342,0,0,0,0.01696784574872342,0,0,0.047963798018422835,0.033927050964780374

